IDCIDADE,NOME,UF
5498,Ouro Verde de Goiás,GO
5499,Ouvidor,GO
5500,Padre Bernardo,GO
5501,Palestina de Goiás,GO
5502,Palmeiras de Goiás,GO
5503,Palmelo,GO
5504,Palminópolis,GO
5505,Panamá,GO
5506,Paranaiguara,GO
5507,Paraúna,GO
5508,Perolândia,GO
5509,Petrolina de Goiás,GO
5510,Pilar de Goiás,GO
5511,Piracanjuba,GO
5512,Piranhas,GO
5513,Pirenópolis,GO
5514,Pires do Rio,GO
5515,Planaltina,GO
5516,Pontalina,GO
5517,Porangatu,GO
5518,Porteirão,GO
5519,Portelândia,GO
5520,Posse,GO
5521,Professor Jamil,GO
5522,Quirinópolis,GO
5523,Rialma,GO
5524,Rianápolis,GO
5525,Rio Quente,GO
5526,Rio Verde,GO
5527,Rubiataba,GO
5528,Sanclerlândia,GO
5529,Santa Bárbara de Goiás,GO
5530,Santa Cruz de Goiás,GO
5531,Santa Fé de Goiás,GO
5532,Santa Helena de Goiás,GO
5533,Santa Isabel,GO
5534,Santa Rita do Araguaia,GO
5535,Santa Rita do Novo Destino,GO
5536,Santa Rosa de Goiás,GO
5537,Santa Tereza de Goiás,GO
5538,Santa Terezinha de Goiás,GO
5539,Santo Antônio da Barra,GO
5540,Santo Antônio de Goiás,GO
5541,Santo Antônio do Descoberto,GO
5542,São Domingos,GO
5543,São Francisco de Goiás,GO
5544,São João d Aliança,GO
5545,São João da Paraúna,GO
5546,São Luís de Montes Belos,GO
5547,São Luíz do Norte,GO
5548,São Miguel do Araguaia,GO
5549,São Miguel do Passa Quatro,GO
5550,São Patrício,GO
5551,São Simão,GO
5552,Senador Canedo,GO
5553,Serranópolis,GO
5554,Silvânia,GO
5555,Simolândia,GO
5556,Sítio d Abadia,GO
5557,Taquaral de Goiás,GO
5558,Teresina de Goiás,GO
5559,Terezópolis de Goiás,GO
5560,Três Ranchos,GO
5561,Trindade,GO
5562,Trombas,GO
5563,Turvânia,GO
5564,Turvelândia,GO
5565,Uirapuru,GO
5566,Uruaçu,GO
5567,Uruana,GO
5568,Urutaí,GO
5569,Valparaíso de Goiás,GO
5570,Varjão,GO
5571,Vianópolis,GO
5572,Vicentinópolis,GO
5573,Vila Boa,GO
5574,Vila Propício,GO
171,Brasília,DF
